Pathway,Correlation_AR,Correlation_ARNTL,Correlation_ATF1,Correlation_ATF2,Correlation_ATF4,Correlation_BACH1,Correlation_CDX2,Correlation_CEBPA,Correlation_CEBPB,Correlation_CEBPD,Correlation_CREB1,Correlation_CTCF,Correlation_E2F1,Correlation_E2F2,Correlation_E2F3,Correlation_E2F4,Correlation_EGR1,Correlation_ELK1,Correlation_EPAS1,Correlation_ERG,Correlation_ESR1,Correlation_ESR2,Correlation_ETS1,Correlation_ETS2,Correlation_ETV4,Correlation_FLI1,Correlation_FOS,Correlation_FOSL1,Correlation_FOSL2,Correlation_FOXA1,Correlation_FOXL2,Correlation_FOXM1,Correlation_FOXO1,Correlation_FOXO3,Correlation_FOXO4,Correlation_FOXP1,Correlation_GATA1,Correlation_GATA2,Correlation_GATA3,Correlation_GLI2,Correlation_HIF1A,Correlation_HNF1A,Correlation_HNF4A,Correlation_IRF1,Correlation_IRF9,Correlation_JUN,Correlation_JUND,Correlation_KLF4,Correlation_KMT2A,Correlation_LEF1,Correlation_MITF,Correlation_MYB,Correlation_MYC,Correlation_MYCN,Correlation_NFATC2,Correlation_NFE2L2,Correlation_NFIC,Correlation_NFKB1,Correlation_NFKB2,Correlation_NR2F2,Correlation_NR5A1,Correlation_PAX6,Correlation_PAX8,Correlation_PGR,Correlation_POU2F1,Correlation_PPARA,Correlation_PPARG,Correlation_PRDM14,Correlation_RARA,Correlation_REL,Correlation_RELA,Correlation_RELB,Correlation_REST,Correlation_RFX5,Correlation_RUNX1,Correlation_RXRA,Correlation_SMAD3,Correlation_SMAD4,Correlation_SOX10,Correlation_SOX2,Correlation_SOX9,Correlation_SP1,Correlation_SP3,Correlation_SPI1,Correlation_SREBF1,Correlation_SREBF2,Correlation_SRF,Correlation_STAT1,Correlation_STAT2,Correlation_STAT3,Correlation_STAT5A,Correlation_STAT5B,Correlation_STAT6,Correlation_TAL1,Correlation_TCF7L2,Correlation_TFAP2A,Correlation_TFAP2C,Correlation_TP53,Correlation_TP63,Correlation_TWIST1,Correlation_USF1,Correlation_USF2,Correlation_VDR,Correlation_WT1,Correlation_YY1,Correlation_ZNF263
beta-Alanine Metabolism,-0.06943865194364916,-0.02913190012334847,-0.0796613211690196,0.03906865240874042,0.03745393989330617,-0.04429135785918306,0.20942240195190887,-0.10686681232313516,-0.0012996123972151676,-0.010105828537443752,0.0750337605973747,-0.14262896886381551,-0.0811812118072747,-0.031037941056251177,-0.05000107744663424,-0.08078699567585032,-0.11226790387282683,-0.09215815849457584,-0.08036570123113936,-0.11697663327178705,-0.13433182672835542,-0.060671613931108884,-0.12325245708511473,0.008001104789610143,-0.17627919958877733,0.061665175900744815,-0.11471998558049676,-0.0476019163013993,-0.12047348704618122,0.13151395406172436,-0.0018270765716281276,-0.08382746951719845,0.06366196693775102,-0.08242613360365204,0.05526094393315835,0.057536209844363174,-0.04137733304625262,0.10480221599717883,-0.050047557024291985,0.08309538108220939,-0.18064213939124807,0.1639407789317289,0.1073134176751224,-0.07896019099136373,-0.08604527190326731,-0.11314646462435188,-0.08346203452479889,0.061213193471909504,0.07216125365164659,-0.03550916680368596,0.0026554449297437996,-0.01856737239536016,-0.013536597282707358,-0.008392609309527971,0.028945033755200286,-0.05447971262840106,0.12246398728030007,-0.08520215796012841,0.13257817214310716,-0.07391006098438176,0.13558501985491062,-0.10213033827025254,-0.05070352012605596,0.015549761289935904,-0.08200248564594528,-0.020332787222955492,0.05817161414313775,-0.05461158009662951,-0.03543088882874477,-0.05385287612381302,-0.07286003562123372,-0.10421225107481019,0.040326469434383075,0.04587595252191926,0.014909161713255265,0.10566754672183991,-0.10774813132574795,-0.08637251126456436,0.009867431116399535,-0.09947761464932359,0.12794169892144908,-0.11303489197133633,-0.11513039688691738,-0.1410803259620778,0.0319887513329142,0.12395262634555652,-0.1246764301360986,-0.13393894276662258,-0.09651749914218227,-0.11642367052513704,-0.10200118448265359,-0.08433932346724785,-0.10304519727041446,-0.10354362049138646,-0.09964161848661024,-0.13773941695636627,0.17570441414846721,-0.052974025755423676,-0.05199429153186016,0.036836431617638034,-0.09281741069122407,-0.11629444209338491,0.0860753028694544,-0.0641608099823091,-0.0950024415683687,0.08925658608883107
Betaine Metabolism,-0.051602354502940255,-0.02386879994053387,-0.029711842958803827,0.052870197956795435,0.08411644290931924,0.00737532819328568,0.1356734153126295,-0.03447657314763992,0.022292105226936483,0.028506747687954977,0.047666181320419394,-0.10879753200149206,-0.08435792230487543,-0.05793417533602512,-0.047980959063455994,-0.09700193991308985,-0.04147859408566217,-0.04554308493551365,-0.0007147522697908168,-0.04729113383980041,-0.03793570992216741,-0.015321093643354803,-0.07925056359508731,0.031259965104133626,-0.08815894646534524,0.04735798137781657,0.0021957931470028497,0.02948280426594517,-0.040887065691503105,0.0886037985730657,0.0454775005506049,-0.07159237524198442,0.07633818985934127,-0.03953624934699749,0.0676259431901244,0.029557872773029722,-0.08085424484992605,0.06611849785772889,0.032961401022993705,-0.007851763809801744,-0.06043857878652904,0.1273090487653669,0.08321293107478327,-0.0202227840476665,-0.026416266722283428,-0.026559792213776356,-0.0338327096671594,0.0766360158097345,0.05713479986416711,-0.01833802442147437,-0.010189941777866394,0.008616881769002173,-0.06143754215828848,-0.041644051239820165,0.017484432713575897,0.010626598714909112,0.06326535844611669,-0.009613774804858113,0.07559591803424603,-0.012179098186262853,0.10602223176260518,0.012628740688905198,-0.08111228902288399,0.030134553903825592,-0.0018374515577234654,0.02587128416398292,0.04560516912062525,-0.016617119215187003,0.0240626701676758,0.0008143781249626682,-0.0046343125400820084,-0.024136562575854774,0.013909012299589692,0.05349399469405616,0.04490775112126873,0.02490146010606211,-0.006396189777612669,0.005894117593703933,0.01206443595153573,-0.011986253681746516,0.09756929818213987,-0.03658128788703619,-0.03093549749861952,-0.04655022880790887,0.04902044455775092,0.07139781791703914,-0.04834869628718227,-0.07626103555618692,-0.02249612948088642,-0.017033895806539048,-0.039908932492030966,-0.013533149911645777,-0.04814685348316853,-0.039661006620670215,-0.04219963326395472,-0.03891099202184291,0.11287731905444612,-0.0014294664210167088,0.03888162012026017,0.04540956020252603,-0.07616968525651753,-0.0813262239179387,0.08642471328891117,-0.04489493732837695,-0.013941294255820932,0.03740642357575598
Bile Acid Biosynthesis,-0.04139730243608864,0.008940053608092052,-0.043161503056916906,-0.01269022533901818,0.048544393955603705,0.0012166391362637165,0.03950260313893364,-0.03875310997648939,-0.0030135990102116233,-0.025202519124199897,0.022931608687564026,-0.04520498828941718,-0.023348911549628926,0.0007066148551649031,-0.005606819716216971,-0.036335393362447545,-0.057299508074875875,0.0019055021623287996,-0.00720888178976859,-0.04797208104559023,-0.041919967114049106,-0.03756532725669656,-0.06019180687029536,-0.016245745091942532,-0.0626571019108667,0.05535043237751871,-0.04426889984848709,-0.006180655188894946,-0.05732646549822723,0.008084077958649486,0.01891547142141821,-0.0306159394168927,0.01136759310343341,-0.013646357778388657,0.02975012044476467,-0.009131066564850868,0.0012390068072441346,-0.02987305678199236,0.006428393023384869,-0.011861978537033963,-0.034664435523833054,0.0444481944094663,0.012477864697077096,-0.04381985901775015,-0.056664889008912145,-0.053937643242715626,-0.057253059772402304,0.012272303919551824,0.008088404503513101,-0.06265315238901972,-0.010041797436952472,-0.0189368535418178,-0.02409836907453665,-0.007199787801127557,-0.011287906905874253,0.03247522860282776,0.01951184227095386,-0.03247430377663881,0.06943965247509305,-0.003438929492036841,0.04375153744094582,0.017449619437682806,0.045066708472224694,0.006210548281950569,-0.044942581750234946,-0.0275946102529722,0.025047202774376363,-0.015840899388817775,-0.06474438435566623,-0.010571719143234985,-0.02886773532644198,-0.04383612537506237,-0.007617800992569331,0.008663024244020134,-0.007626051047571772,0.021880758267991293,-0.03891733352616072,-0.03508482624607682,-0.023376402618881655,-0.0076315191448932266,0.0005997425011702919,-0.06017737778177339,-0.05268936521207374,-0.03681007896357037,-0.0112608479684185,0.007615292765646621,-0.03526055608751094,-0.031296436617474846,-0.056866421805381394,-0.04452274174245476,-0.04340107544554201,-0.027476434106026574,-0.07248815679207282,0.011610892476040358,-0.06816330487234383,-0.06161737107096754,0.017133735932539928,-0.04837265153235412,-0.02087564583698819,0.045848065269260246,-0.07728444286398613,-0.04532005413565323,0.01366843717511095,-0.007403643963625445,-0.013661233416732846,0.012868845201453505
Biotin Metabolism,0.022609344232957528,-0.010176682623363685,0.0035815829316347457,0.18802901731394936,0.12160643502057135,0.05164489540496496,0.3621091560771759,0.026644882919941954,0.040690034791847476,0.15195906264471873,0.09789436154859435,-0.1444454701129113,-0.17460305336458556,-0.16273205612706526,-0.17643756639626748,-0.18061924612907732,0.03334853907603028,-0.011103990432056076,0.06901479384234964,-0.004598445068963232,0.0629001532353483,0.10070725238406819,0.0024074228655766978,0.08083353768164647,-0.0599275878304865,-0.04471230853735681,0.03438169697220654,0.10960324196942772,0.028991414093633077,0.2939372969286537,0.11745885676517787,-0.15411328315514544,0.1781548818170432,-0.01852002160262569,0.13267322523008987,0.13828315732393556,-0.16330311051193117,0.08593343396383957,0.1417898078268213,-0.008772083022207123,-0.11191987011001364,0.31599100003857816,0.28013800019989976,0.08819041378660096,0.11083742239862625,0.06241464767430421,0.03761737605652962,0.21207898217832477,0.16433842157476516,0.08696879245037553,0.021662803791434412,0.1093573495364755,-0.06061414885286538,-0.10933972931361774,0.07331143255078444,0.03915601225356371,0.16613401542164563,0.12575792071355357,-0.0779714711593905,-0.13756544739404136,0.18053455637133212,-0.049001297165805535,-0.3214886864482191,0.07105107698123972,0.05224246987086179,0.09828571770615997,0.021065141220306036,-0.09194153209080887,0.21805769285788223,0.10748411380975162,0.13530053435857134,0.0588125236866047,0.24058337873619193,0.1579611327954144,0.21503953059949046,0.171534817209778,0.11961322702342274,0.12661649986143036,0.07112356160477001,-0.14913215558409287,0.252444221055517,0.0938313695880438,0.08262672249196704,-0.02683026367600988,0.05909620468513655,0.09475792066254356,0.019205526835561582,-0.1095261927322015,0.09196616947464938,0.08115692985084184,0.0008634422374331055,0.02749531684159276,0.08798114414964345,-0.2257431363373148,0.029739862788386244,0.00917587544692853,0.25495291530672753,0.13555497329381452,0.03822889738605511,0.04980176616813215,0.015067150094654745,-0.06825556949375944,0.1956251827636234,-0.060061076103658254,-0.15496284378598518,0.14059960113124054
Butyrate Metabolism,-0.05218550661270379,-0.02604121360586744,-0.08109559555631614,-0.0004179775602965313,0.05184878610128015,-0.020044072898553974,0.20228061678552706,-0.11121566181073557,-0.015275471561562582,-0.038718328855843545,0.04378566855639075,-0.14500932423949592,-0.0770832184279147,-0.023623834451657645,-0.052892763899132444,-0.08222130712349421,-0.12529896273594104,-0.08041623466993164,-0.037507680676397856,-0.12020536416151881,-0.10483217420469129,-0.03997993741088945,-0.12238373037981251,-0.004727105366356434,-0.1886697035399229,0.02789602478779028,-0.10876964122868689,-0.010837523947546099,-0.07670132260748286,0.12451995581969147,-0.013839695932268867,-0.11025903877201033,0.04010932372148209,-0.07884547450756588,0.04840720852080052,0.05812253349969474,-0.006782682041198876,0.061549642156814535,-0.016137365933293922,0.034809624998272316,-0.15660382213838986,0.15739089016150304,0.12067967038560508,-0.07772130774933605,-0.09965217082738816,-0.11886063041113201,-0.07392357648043953,0.04462953440945698,0.038598372727753974,-0.05489979973759468,-0.03203649901061602,0.009293725602621905,-0.01770805408171257,-0.026564749412176063,0.010591999617301872,0.0033131608726421737,0.09759152987680696,-0.07436867102382946,0.09185809214476573,-0.0866444572454472,0.1463219770294444,-0.08809325232740252,-0.02094605890356625,0.03878685819367547,-0.06765139862747278,-0.040156564285508414,0.050201393325576785,-0.0790663207258748,-0.04250159970622506,-0.044451327609504696,-0.06946456171837727,-0.11573830681164368,0.07237219306915728,0.05434311780474081,0.028474636899243934,0.10381550589051705,-0.11239091390318164,-0.11592534608976109,-0.035027195978645925,-0.11199710951263933,0.08932320742158457,-0.10936078236417243,-0.12831737067204668,-0.11383352267035529,0.0316471462126764,0.08372172734660632,-0.13884767836050327,-0.12018938279387159,-0.09818116791987043,-0.10841048415559036,-0.07117800448363165,-0.04614285763000723,-0.0922308851427285,-0.07320664751049381,-0.13189398164717223,-0.13052541562871128,0.1623856712875751,-0.054585734934498475,-0.04871897605189395,0.013925799951161107,-0.10216877950884787,-0.11926610239775381,0.08048701468956374,-0.09213113700134759,-0.05067462829793755,0.10360463209616086
Caffeine Metabolism,-0.050224349559074025,-0.03481570500683284,-0.011852259470269744,0.034453259593958584,0.07161304945524102,0.09474726482081378,0.19842951601531142,-0.07971335436596594,0.019048334457394067,0.007967187169321788,0.09999843110381948,-0.11808928081848116,-0.08820612846744523,-0.031047851473173106,-0.06235013531224996,-0.10676634948971306,-0.05496113414681649,-0.04874198309557987,-0.03187034034097674,-0.025834041798268,-0.07975796017330623,0.025608656734728025,-0.06491177555584,-0.027662714788171283,-0.08802388450665842,0.09871466430636071,-0.06550141520012996,0.04531023284703101,-0.06535135096029325,0.06034172355734881,0.06071385810449366,-0.11028007242871692,0.014202581527654256,-0.10023504603237036,0.02627865122704272,0.057233342223977315,-0.01825329325270478,0.014858405694611276,-0.005951731900265789,-0.04163986500799035,-0.07508809871336015,0.17937521655032848,0.12603517706659836,-0.04544172330590869,-0.07772765470887581,-0.061024770629360514,-0.041839710050595315,0.026474781107450922,0.028319665989534715,-0.016103416886874687,0.021577244446113447,0.02609374495089531,-0.005358107886714222,-0.06969767087405629,0.04981103810319662,0.16847478910872762,0.08010491794511305,-0.03020009516030602,0.050578537591898155,-0.018639527605733817,0.14660829134667805,-0.018187726632199606,-0.04237859375329857,-0.00011306313866941975,-0.01490389046515701,-0.003492080757135696,0.07779680108051419,-0.08107009609671771,0.0015258751727902087,-0.013170516076262063,-0.018036816061713416,-0.07201774861390237,0.01314724563010002,0.07295106503742585,0.06810013044729421,0.026353905976914893,-0.04196938368410684,-0.05508156061238374,0.009283159955294848,-0.09101876312236813,0.03721847878804162,-0.05766400632987016,-0.059112259800066694,-0.04754479213275676,-0.024194354829310722,0.008723435910474076,-0.08552792832272363,-0.11107308718117029,-0.08490311767010875,-0.0720501780900484,-0.05790566086370669,-0.06896240306336901,-0.06729771998921882,-0.06272527972813625,-0.07221071936340251,-0.07594291005344507,0.11179141860963722,-0.0470536038473595,-0.039197361664085946,0.0510698235139496,-0.05936857602811627,-0.05567374967612535,0.05494175839100984,-0.043544503291167234,-0.09204852863008961,0.06241770010762
Cardiolipin Biosynthesis,-0.08666760397136906,-0.0469804834050292,-0.06947509766423755,-0.004394977131627916,0.035025835260187606,0.013351666676312907,0.15446063239589355,-0.08921578865107378,-0.008553418134977517,-0.0033788853495731463,0.030539718770577585,-0.12148382268280765,-0.07884189647982101,-0.01591036606174603,-0.06193718812205681,-0.0884851067376055,-0.08010569976001065,-0.09101106408929148,-0.025212086408267456,-0.04232222286525803,-0.07377861315035363,-0.0373054795064924,-0.09096759225661621,-0.02934528828882438,-0.10127485688769411,0.06284995093479097,-0.07588044780324787,-0.02276670116072692,-0.09079521302887679,0.04645971390168957,0.01499652936161106,-0.13408036297153303,0.02958658048537138,-0.10014921383702896,0.01627170515672174,0.07603475992314,-0.0319200483776997,0.05541094866036709,-0.01777323196596017,-0.0007970332151343065,-0.12125872379455238,0.15721094667811472,0.09509579384181382,-0.025988025747279025,-0.061264866660795815,-0.07525855048048015,-0.04235349485711281,0.02695370059136319,0.08229301711594321,-0.029368620964050882,-0.007989587577869925,0.05831780112926577,-0.02423590597349375,-0.0474099413670353,0.05385493412949982,0.028798142236983553,0.07485620709066067,-0.024974159851099947,0.06158601573791055,-0.05516889997200311,0.1669346832704385,-0.03851962059629004,-0.013305129508087718,-0.007886810740065068,-0.027574800460040755,-0.055534741910275964,0.02165167162197597,-0.05429754248957339,0.01737021058759471,-0.036607050242705164,-0.01249180904644582,-0.05830069448687417,0.04684913907199806,0.03171167928481755,0.04100521391366,0.05650008918606231,-0.07417347233658723,-0.06444007719887468,-0.005113437978037986,-0.11091065633069908,0.05907363759554088,-0.07444424119986337,-0.06442545397190243,-0.05034571996712476,-0.0006999725725906463,0.04022048729340732,-0.07954082807933362,-0.10639075876616777,-0.06686281143805146,-0.07018342236292102,-0.06752401379615745,-0.055820131321156645,-0.06413470608577877,-0.06660817492494615,-0.0694448586002053,-0.10473264349792177,0.09625866409257318,-0.04345454778781923,-0.06039607645656483,-0.01107949568249092,-0.04742457060860473,-0.0839495434172605,0.08905446493806222,-0.022760650809915118,-0.0834498038423549,0.06508990295360854
Carnitine Synthesis,-0.06110691037852118,-0.031322156964009404,-0.05913721393209776,-0.006499070002459488,0.06804656599786915,0.03510366901369696,0.1569696885952002,-0.08104956692649139,0.0072450607274833845,-0.00931758960328487,0.013054456960332526,-0.10230588493860063,-0.07902646964171559,-0.04244324476311582,-0.06195391676101731,-0.09707337264427933,-0.08596603160030473,-0.05602152977671999,-0.018775042046922603,-0.0539131728173284,-0.05386936225570354,-0.038054400805400734,-0.10002174664904136,-0.02007502032407199,-0.1081534391288393,0.034139861205893,-0.06176690161736537,0.009806011786766275,-0.0843720921602358,0.0603957399995174,-0.00015480612760493,-0.09798239139508089,0.05372936725054021,-0.021730802311592492,0.05404578669214306,0.02536564548060305,-0.0648083373294906,0.05301113796666146,0.02379587080203089,0.008630319521318418,-0.09152094522624761,0.16759726590957175,0.06538240807917117,-0.049787285466084755,-0.06922355598003938,-0.07036102420797712,-0.06674064338451113,0.059914176573546245,0.07465978045400748,-0.034757680720794,-0.02685781980750109,0.018142510150558292,-0.05559529888105007,-0.05293401981589393,-0.020365980423469376,0.024540472356378462,0.052328965726356966,-0.038959338740811984,0.05693212368204759,-0.0650686545399514,0.11928619288125712,-0.01204238863978711,-0.031979917655488674,0.018314719414577272,-0.042347507009773966,-0.026146157016205023,0.01222767785307918,-0.02705665864362761,-0.0020256007120242176,-0.014968247469445362,-0.023241318399666814,-0.040344434561178845,0.03985424954416652,0.02380084118370051,0.025046309588198572,0.03941430374512611,-0.041548161981083895,-0.04674911601570097,-0.02685904628992466,-0.043850775828967195,0.0388652308939498,-0.06989111841235922,-0.06334879145067589,-0.05036651523716391,-0.009125406365791467,0.026883789041812184,-0.08987433974046509,-0.08146457859554669,-0.05457826764477532,-0.06786357380754492,-0.06745904914324366,-0.05014485496118596,-0.08617831973748921,-0.012423877075982444,-0.07456970107726243,-0.08912675248950887,0.1008773479835703,-0.04246927450548197,0.0038673890108096515,0.01753757249088031,-0.09519089757943665,-0.09588607681891768,0.055339870073064304,-0.06839054934478084,-0.03309133196857172,0.05441294370453424
Catecholamine Biosynthesis,-0.0016223968433966632,0.011158497586133805,-0.0006285887357804273,0.0178501719159211,0.03297583720453026,0.015177641233525517,0.02781991221004775,-0.0023255683503668953,0.010939170667393507,0.00530822941822234,0.0040871655786061285,-0.026181763322810213,-0.018840166274205827,-0.04265766790901807,-0.035930161800817484,-0.052683690140059275,-0.0070136800379305975,0.01956747878884254,-0.008147874248976908,-0.012931844460125408,0.02140075965050362,-0.013893158718577159,-0.02847583223106906,0.004477608972273125,-0.005747247444668542,0.02768601594203186,0.00702236728986539,0.01362450859576067,-0.048987781109849624,0.006681081495601971,0.02146961594312191,-0.02448034608019523,0.05571406824064003,0.015954194538683825,0.024900562797494502,-0.02121809704942164,-0.03174241858765872,-0.04211254321721106,0.08171272159780932,-0.023856764529552404,-0.014073460251815939,0.05751274803175975,0.003058067464455968,-0.015311671467379353,-0.021203552901652926,-0.016624106911551813,-0.039765654592007635,0.029558719356756843,0.0024160367034964797,-0.04517038245337522,-0.0014189131891277715,-0.033751321796302136,-0.05747764019343063,-0.05515440775854691,-0.06944965608543369,0.005728688594416956,0.0024081073271212568,-0.0260023507344328,-0.0019702399546684575,-0.014679339456841276,0.010822165341413035,0.003702742015422783,-0.02607335948385709,-0.03709313611966991,-0.025089679112489476,-0.011031257125281874,0.006288258662238909,0.023286193488493374,-0.001151204909801272,0.026798700463201854,-0.012855638881190831,0.009911090227283662,0.020312452570927696,-0.020306475555719607,0.01196942072594661,-0.003866726791422045,0.03937844200020113,0.03553517895212464,0.007893849645490073,0.04075005496078572,-0.009121820119487999,-0.00667371031062209,0.0005847395907229991,-0.013343540306861322,-0.0405813308439687,-0.03817006406620711,0.040118435961838034,-0.005775107535490084,-0.011287212474416875,0.012524573308848957,-0.03022889286692622,-0.016393528793180005,-0.03056549081297444,0.009759891147886592,-0.01726404766464236,-0.02021521617803651,0.005479179913680424,0.020263299764127978,0.0128136734351429,0.03409931268465652,-0.046729703873848734,-0.02875315437316222,0.005864750578569233,-0.016160093106629327,0.028415352920425477,-0.005583125651175344
Citric Acid Cycle,-0.02036475099863105,-0.03373001880732108,-0.028033572092065584,0.05526724204709112,0.05077643032783985,-0.000600702441494533,0.20288434519766968,-0.07458693043171291,0.014692986132403314,0.023684883302657243,0.06910283643605337,-0.10840950032436893,-0.08144071506693287,-0.05200648125263991,-0.0728892461014128,-0.09047163355170325,-0.06796290131520465,-0.04553139055166496,-0.01945920754800791,-0.06686033977311047,-0.05349116245590987,0.013877451168339881,-0.0700708603687611,0.02545961453853285,-0.11786339707358409,0.030466695437468827,-0.07011849133404836,-0.007985827355593623,-0.03361152654926012,0.15015526106321825,0.019307424250690073,-0.10290121935036371,0.07287954269281713,-0.0388104520149758,0.0706477914847001,0.06049663324725701,-0.026215474389208123,0.07473397451851788,0.0002900993266157796,0.035745571577580015,-0.11578759640962348,0.17270764850248252,0.12753488262904647,-0.03947185858632358,-0.053371906629968005,-0.056805536335840845,-0.04812926185986627,0.07425367314106912,0.05215946603836082,-0.0016668526909023997,0.015412736694748951,0.018894084029323525,-0.01304566669466208,-0.023684381101872567,0.03408810020501235,-0.007203839188405666,0.11201357844019848,-0.023127265946983302,0.05595804950068065,-0.0759806847395787,0.14874506678698612,-0.0667215143367924,-0.07458250420165059,0.05736650268781288,-0.022846156083715666,-0.007159772323076883,0.05225848979462659,-0.07368785644445064,0.018831449198183695,-0.01165993285551676,-0.013015386926430709,-0.05500259915035933,0.07815047548627213,0.08694955178907297,0.06973438038518871,0.08654981073984458,-0.05285854528669846,-0.04620248699245325,0.0078021383258815346,-0.09672901006078648,0.12682177277302664,-0.04180375690125791,-0.06421630271208707,-0.0852732601630834,0.015543472265249892,0.07094451472840273,-0.07816463787255767,-0.10524800122020925,-0.059973306994059644,-0.052927588434112105,-0.03774117965505538,-0.01916173464583193,-0.04304295143590517,-0.11250008321486726,-0.05785684308185406,-0.07081581681408812,0.16567498769164,-0.01385207248056028,-0.02557965296406256,0.0222804815669879,-0.048926570068286004,-0.06816365651752644,0.10555645517125854,-0.04034379929227536,-0.08157983361513149,0.09553812681118697
