"Query","Match","HMDB","PubChem","KEGG","SMILES","Comment"
"PG(18:1(9Z)/18:2(9Z,12Z))","PG(18:1(9Z)/18:2(9Z,12Z))","HMDB0010635","52927223",NA,"CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](CO)O)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC","1"
"PG(18:2(9Z,12Z)/18:1(11Z))","PG(18:2(9Z,12Z)/18:1(11Z))","HMDB0010648","53480633",NA,"CCCCCC/C=C\CCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\C/C=C\CCCCC)COP(=O)(O)OC[C@H](CO)O","1"
"PG(18:2(9Z,12Z)/18:1(9Z))","PG(18:2(9Z,12Z)/18:1(9Z))","HMDB0010649","52926615",NA,"CCCCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\C/C=C\CCCCC)COP(=O)(O)OC[C@H](CO)O","1"
"PG(18:3(6Z,9Z,12Z)/18:0)","PG(18:3(6Z,9Z,12Z)/18:0)","HMDB0010662","52926642",NA,"CCCCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCC/C=C\C/C=C\C/C=C\CCCCC)COP(=O)(O)OC[C@H](CO)O","1"
"PG(18:3(9Z,12Z,15Z)/18:0)","PG(18:3(9Z,12Z,15Z)/18:0)","HMDB0010677","52926672",NA,"CCCCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC)COP(=O)(O)OC[C@H](CO)O","1"
"FAD","FAD","HMDB0001248","643975","C00016","CC1=CC2=C(C=C1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)OP(=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)N5C=NC6=C5N=CN=C6N)O)O)O)O)O","1"
"PC(18:1(9Z)/18:1(9Z))","PC(18:1(9Z)/18:1(9Z))","HMDB0000593","6437081","C00157","CCCCCCCC/C=C\CCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\CCCCCCCC","1"
"PC(14:0/22:2(13Z,16Z))","PC(14:0/22:2(13Z,16Z))","HMDB0007888","52922236","C00157","CCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCC/C=C\C/C=C\CCCCC","1"
"PC(14:1(9Z)/22:1(13Z))","PC(14:1(9Z)/22:1(13Z))","HMDB0007920","53478629","C00157","CCCCCCCC/C=C\CCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\CCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(16:0/20:2(11Z,14Z))","PC(16:0/20:2(11Z,14Z))","HMDB0007979","52922420","C00157","CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCC/C=C\C/C=C\CCCCC","1"
"PC(16:1(9Z)/20:1(11Z))","PC(16:1(9Z)/20:1(11Z))","HMDB0008011","52922459","C00157","CCCCCCCC/C=C\CCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\CCCCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(18:0/18:2(9Z,12Z))","PC(18:0/18:2(9Z,12Z))","HMDB0008039","6441487","C00157","CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC","1"
"PC(18:1(11Z)/18:1(11Z))","PC(18:1(11Z)/18:1(11Z))","HMDB0008070","24778895","C00157","CCCCCC/C=C\CCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCC/C=C\CCCCCC","1"
"PC(18:1(11Z)/18:1(9Z))","PC(18:1(11Z)/18:1(9Z))","HMDB0008071","53478721","C00157","CCCCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCC/C=C\CCCCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(18:1(9Z)/18:1(11Z))","PC(18:1(9Z)/18:1(11Z))","HMDB0008103","53478765","C00157","CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCC/C=C\CCCCCC","1"
"PC(18:2(9Z,12Z)/18:0)","PC(18:2(9Z,12Z)/18:0)","HMDB0008135","15378085","C00157","CCCCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\C/C=C\CCCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(20:1(11Z)/16:1(9Z))","PC(20:1(11Z)/16:1(9Z))","HMDB0008299","52923103","C00157","CCCCCCCC/C=C\CCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\CCCCCC","1"
"PC(20:2(11Z,14Z)/16:0)","PC(20:2(11Z,14Z)/16:0)","HMDB0008331","52923161","C00157","CCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCC/C=C\C/C=C\CCCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(22:1(13Z)/14:1(9Z))","PC(22:1(13Z)/14:1(9Z))","HMDB0008559","53479167","C00157","CCCCCCCC/C=C\CCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\CCCC","1"
"PC(22:2(13Z,16Z)/14:0)","PC(22:2(13Z,16Z)/14:0)","HMDB0008590","52923551","C00157","CCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCC/C=C\C/C=C\CCCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PE(18:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","PE(18:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","HMDB0009045","53479643","C00350","CCCCCC/C=C\CCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"PE(18:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","PE(18:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","HMDB0009078","52922113","C00350","CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"PE(18:2(9Z,12Z)/22:5(4Z,7Z,10Z,13Z,16Z))","PE(18:2(9Z,12Z)/22:5(4Z,7Z,10Z,13Z,16Z))","HMDB0009109","53479665","C00350","CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCC","1"
"PE(18:2(9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z))","PE(18:2(9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z))","HMDB0009110","53479666","C00350","CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"PE(18:3(6Z,9Z,12Z)/22:4(7Z,10Z,13Z,16Z))","PE(18:3(6Z,9Z,12Z)/22:4(7Z,10Z,13Z,16Z))","HMDB0009141","52924409","C00350","CCCCC/C=C\C/C=C\C/C=C\CCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC","1"
"PE(18:3(9Z,12Z,15Z)/22:4(7Z,10Z,13Z,16Z))","PE(18:3(9Z,12Z,15Z)/22:4(7Z,10Z,13Z,16Z))","HMDB0009174","52924437","C00350","CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC)COP(=O)(O)OCCN","1"
"PE(20:2(11Z,14Z)/20:5(5Z,8Z,11Z,14Z,17Z))","PE(20:2(11Z,14Z)/20:5(5Z,8Z,11Z,14Z,17Z))","HMDB0009302","52924596","C00350","CCCCC/C=C\C/C=C\CCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"PE(20:3(5Z,8Z,11Z)/20:4(5Z,8Z,11Z,14Z))","PE(20:3(5Z,8Z,11Z)/20:4(5Z,8Z,11Z,14Z))","HMDB0009333","53479759","C00350","CCCCCCCC/C=C\C/C=C\C/C=C\CCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC","1"
"PE(20:3(5Z,8Z,11Z)/20:4(8Z,11Z,14Z,17Z))","PE(20:3(5Z,8Z,11Z)/20:4(8Z,11Z,14Z,17Z))","HMDB0009334","53479760","C00350","CCCCCCCC/C=C\C/C=C\C/C=C\CCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"PE(20:3(8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z))","PE(20:3(8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z))","HMDB0009366","52924626","C00350","CCCCC/C=C\C/C=C\C/C=C\CCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC","1"
"PE(20:3(8Z,11Z,14Z)/20:4(8Z,11Z,14Z,17Z))","PE(20:3(8Z,11Z,14Z)/20:4(8Z,11Z,14Z,17Z))","HMDB0009367","53479777","C00350","CCCCC/C=C\C/C=C\C/C=C\CCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"PE(20:4(5Z,8Z,11Z,14Z)/20:3(5Z,8Z,11Z))","PE(20:4(5Z,8Z,11Z,14Z)/20:3(5Z,8Z,11Z))","HMDB0009397","53479788","C00350","CCCCCCCC/C=C\C/C=C\C/C=C\CCCC(=O)O[C@H](COC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)COP(=O)(O)OCCN","1"
"PE(20:4(5Z,8Z,11Z,14Z)/20:3(8Z,11Z,14Z))","PE(20:4(5Z,8Z,11Z,14Z)/20:3(8Z,11Z,14Z))","HMDB0009398","52924655","C00350","CCCCC/C=C\C/C=C\C/C=C\CCCCCCC(=O)O[C@H](COC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)COP(=O)(O)OCCN","1"
"PE(20:4(8Z,11Z,14Z,17Z)/20:3(5Z,8Z,11Z))","PE(20:4(8Z,11Z,14Z,17Z)/20:3(5Z,8Z,11Z))","HMDB0009430","53479814","C00350","CCCCCCCC/C=C\C/C=C\C/C=C\CCCC(=O)O[C@H](COC(=O)CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)(O)OCCN","1"
"PE(20:4(8Z,11Z,14Z,17Z)/20:3(8Z,11Z,14Z))","PE(20:4(8Z,11Z,14Z,17Z)/20:3(8Z,11Z,14Z))","HMDB0009431","53479815","C00350","CCCCC/C=C\C/C=C\C/C=C\CCCCCCC(=O)O[C@H](COC(=O)CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)(O)OCCN","1"
"PE(20:5(5Z,8Z,11Z,14Z,17Z)/20:2(11Z,14Z))","PE(20:5(5Z,8Z,11Z,14Z,17Z)/20:2(11Z,14Z))","HMDB0009462","52924683","C00350","CCCCC/C=C\C/C=C\CCCCCCCCCC(=O)O[C@H](COC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)(O)OCCN","1"
"PE(22:4(7Z,10Z,13Z,16Z)/18:3(6Z,9Z,12Z))","PE(22:4(7Z,10Z,13Z,16Z)/18:3(6Z,9Z,12Z))","HMDB0009589","52924817","C00350","CCCCC/C=C\C/C=C\C/C=C\CCCCC(=O)O[C@H](COC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)COP(=O)(O)OCCN","1"
"PE(22:4(7Z,10Z,13Z,16Z)/18:3(9Z,12Z,15Z))","PE(22:4(7Z,10Z,13Z,16Z)/18:3(9Z,12Z,15Z))","HMDB0009590","52924818","C00350","CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC","1"
"PE(22:5(4Z,7Z,10Z,13Z,16Z)/18:2(9Z,12Z))","PE(22:5(4Z,7Z,10Z,13Z,16Z)/18:2(9Z,12Z))","HMDB0009621","53479917","C00350","CCCCC/C=C\C/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCC)COP(=O)(O)OCCN","1"
"PE(22:5(7Z,10Z,13Z,16Z,19Z)/18:2(9Z,12Z))","PE(22:5(7Z,10Z,13Z,16Z,19Z)/18:2(9Z,12Z))","HMDB0009654","53479950","C00350","CCCCC/C=C\C/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)(O)OCCN","1"
"PE(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:1(11Z))","PE(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:1(11Z))","HMDB0009685","53479975","C00350","CCCCCC/C=C\CCCCCCCCCC(=O)O[C@H](COC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)(O)OCCN","1"
"PE(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:1(9Z))","PE(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:1(9Z))","HMDB0009686","52924844","C00350","CCCCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)(O)OCCN","1"
"PC(18:0/P-18:1(11Z))","PC(18:0/P-18:1(11Z))","HMDB0008062","53478707","C00157","CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)O/C=C\CCCCCCCC/C=C\CCCCCC","1"
"PC(18:0/P-18:1(9Z))","PC(18:0/P-18:1(9Z))","HMDB0008063","53478709","C00157","CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)O/C=C\CCCCCC/C=C\CCCCCCCC","1"
"PC(18:1(11Z)/P-18:0)","PC(18:1(11Z)/P-18:0)","HMDB0008094","53478759","C00157","CCCCCCCCCCCCCCCC/C=C\OC(COC(=O)CCCCCCCCC/C=C\CCCCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(18:1(9Z)/P-18:0)","PC(18:1(9Z)/P-18:0)","HMDB0008127","53478779","C00157","CCCCCCCCCCCCCCCC/C=C\OC(COC(=O)CCCCCCC/C=C\CCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(20:1(11Z)/P-16:0)","PC(20:1(11Z)/P-16:0)","HMDB0008324","53478911","C00157","CCCCCCCCCCCCCC/C=C\OC(COC(=O)CCCCCCCCC/C=C\CCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(P-16:0/20:1(11Z))","PC(P-16:0/20:1(11Z))","HMDB0011216","52923904",NA,"CCCCCCCCCCCCCC/C=C\OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCC/C=C\CCCCCCCC","1"
"PC(P-18:0/18:1(11Z))","PC(P-18:0/18:1(11Z))","HMDB0011242","53480707",NA,"CCCCCCCCCCCCCCCC/C=C\OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCC/C=C\CCCCCC","1"
"PC(P-18:0/18:1(9Z))","PC(P-18:0/18:1(9Z))","HMDB0011243","42607428",NA,"CCCCCCCCCCCCCCCC/C=C\OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\CCCCCCCC","1"
"PC(P-18:1(11Z)/18:0)","PC(P-18:1(11Z)/18:0)","HMDB0011274","53480739",NA,"CCCCCCCCCCCCCCCCCC(=O)O[C@H](CO/C=C\CCCCCCCC/C=C\CCCCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(P-18:1(9Z)/18:0)","PC(P-18:1(9Z)/18:0)","HMDB0011307","53480797",NA,"CCCCCCCCCCCCCCCCCC(=O)O[C@H](CO/C=C\CCCCCC/C=C\CCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(o-18:0/18:2(9Z,12Z))","PC(o-18:0/18:2(9Z,12Z))","HMDB0013418","6443070",NA,"CCCCCCCCCCCCCCCCCCOC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC","1"
"PC(o-18:1(9Z)/18:1(11Z))","PC(o-18:1(9Z)/18:1(11Z))","HMDB0013428","53481725",NA,"CCCCCCCC/C=C\CCCCCCCCOC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCC/C=C\CCCCCC","1"
"PE(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/P-18:1(11Z))","PE(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/P-18:1(11Z))","HMDB0009710","53479985","C00350","CCCCCC/C=C\CCCCCCCC/C=C\O[C@H](COC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)(O)OCCN","1"
"PE(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/P-18:1(9Z))","PE(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/P-18:1(9Z))","HMDB0009711","53479986","C00350","CCCCCCCC/C=C\CCCCCC/C=C\O[C@H](COC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)(O)OCCN","1"
"PE(P-18:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","PE(P-18:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","HMDB0011427","53480887",NA,"CCCCCC/C=C\CCCCCCCC/C=C\OC[C@H](COP(=O)(O)OCCN)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"PE(P-18:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","PE(P-18:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","HMDB0011460","52925039",NA,"CCCCCCCC/C=C\CCCCCC/C=C\OC[C@H](COP(=O)(O)OCCN)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"PG(16:0/22:5(4Z,7Z,10Z,13Z,16Z))","PG(16:0/22:5(4Z,7Z,10Z,13Z,16Z))","HMDB0010582","53480604",NA,"CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](CO)O)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCC","1"
"PG(16:0/22:5(7Z,10Z,13Z,16Z,19Z))","PG(16:0/22:5(7Z,10Z,13Z,16Z,19Z))","HMDB0010583","53480605",NA,"CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](CO)O)OC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"PG(16:1(9Z)/22:4(7Z,10Z,13Z,16Z))","PG(16:1(9Z)/22:4(7Z,10Z,13Z,16Z))","HMDB0010596","52926490",NA,"CCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](CO)O)OC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC","1"
"PG(18:1(11Z)/20:4(5Z,8Z,11Z,14Z))","PG(18:1(11Z)/20:4(5Z,8Z,11Z,14Z))","HMDB0010625","53480624",NA,"CCCCCC/C=C\CCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](CO)O)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC","1"
"PG(18:1(9Z)/20:4(5Z,8Z,11Z,14Z))","PG(18:1(9Z)/20:4(5Z,8Z,11Z,14Z))","HMDB0010640","52927144",NA,"CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](CO)O)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC","1"
"PG(18:2(9Z,12Z)/20:3(5Z,8Z,11Z))","PG(18:2(9Z,12Z)/20:3(5Z,8Z,11Z))","HMDB0010653","53480634",NA,"CCCCCCCC/C=C\C/C=C\C/C=C\CCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\C/C=C\CCCCC)COP(=O)(O)OC[C@H](CO)O","1"
"PG(18:2(9Z,12Z)/20:3(8Z,11Z,14Z))","PG(18:2(9Z,12Z)/20:3(8Z,11Z,14Z))","HMDB0010654","52926624",NA,"CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](CO)O)OC(=O)CCCCCC/C=C\C/C=C\C/C=C\CCCCC","1"
"PG(16:0/22:4(7Z,10Z,13Z,16Z))","PG(16:0/22:4(7Z,10Z,13Z,16Z))","HMDB0010581","52927231",NA,"CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](CO)O)OC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC","1"
"PG(18:0/20:4(5Z,8Z,11Z,14Z))","PG(18:0/20:4(5Z,8Z,11Z,14Z))","HMDB0010610","24779553",NA,"CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](CO)O)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC","1"
"PG(18:1(11Z)/20:3(5Z,8Z,11Z))","PG(18:1(11Z)/20:3(5Z,8Z,11Z))","HMDB0010623","53480622",NA,"CCCCCCCC/C=C\C/C=C\C/C=C\CCCC(=O)O[C@H](COC(=O)CCCCCCCCC/C=C\CCCCCC)COP(=O)(O)OC[C@H](CO)O","1"
"PG(18:1(11Z)/20:3(8Z,11Z,14Z))","PG(18:1(11Z)/20:3(8Z,11Z,14Z))","HMDB0010624","53480623",NA,"CCCCCC/C=C\CCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](CO)O)OC(=O)CCCCCC/C=C\C/C=C\C/C=C\CCCCC","1"
"PG(18:1(9Z)/20:3(5Z,8Z,11Z))","PG(18:1(9Z)/20:3(5Z,8Z,11Z))","HMDB0010638","53480630",NA,"CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](CO)O)OC(=O)CCC/C=C\C/C=C\C/C=C\CCCCCCCC","1"
"PG(18:1(9Z)/20:3(8Z,11Z,14Z))","PG(18:1(9Z)/20:3(8Z,11Z,14Z))","HMDB0010639","52926600",NA,"CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](CO)O)OC(=O)CCCCCC/C=C\C/C=C\C/C=C\CCCCC","1"
"PG(18:0/18:0)","PG(18:0/18:0)","HMDB0010602","24779552",NA,"CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](CO)O)OC(=O)CCCCCCCCCCCCCCCCC","1"
"PG(18:0/20:3(5Z,8Z,11Z))","PG(18:0/20:3(5Z,8Z,11Z))","HMDB0010608","53480611",NA,"CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](CO)O)OC(=O)CCC/C=C\C/C=C\C/C=C\CCCCCCCC","1"
"PG(18:0/20:3(8Z,11Z,14Z))","PG(18:0/20:3(8Z,11Z,14Z))","HMDB0010609","52927150",NA,"CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](CO)O)OC(=O)CCCCCC/C=C\C/C=C\C/C=C\CCCCC","1"
"6-Hydroxy flavin adenine dinucleotide","6-Hydroxy flavin adenine dinucleotide","HMDB0011612","5287546",NA,"CC1=C(C)C(O)=C2N=C3C(=O)NC(=O)N=C3N(C[C@H](O)[C@H](O)[C@H](O)COP(O)(=O)OP(O)(=O)OC[C@H]3O[C@H]([C@H](O)[C@@H]3O)N3C=NC4=C(N)N=CN=C34)C2=C1","1"
"PS(16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","PS(16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","HMDB0012362","46891805",NA,"CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@@H](C(=O)O)N)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"PS(18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))","PS(18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))","HMDB0012405","52925984",NA,"CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@@H](C(=O)O)N)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC","1"
"PS(18:3(9Z,12Z,15Z)/20:3(8Z,11Z,14Z))","PS(18:3(9Z,12Z,15Z)/20:3(8Z,11Z,14Z))","HMDB0012415","52925526",NA,"CCCCC/C=C\C/C=C\C/C=C\CCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC)COP(=O)(O)OC[C@@H](C(=O)O)N","1"
"PS(20:3(8Z,11Z,14Z)/18:3(9Z,12Z,15Z))","PS(20:3(8Z,11Z,14Z)/18:3(9Z,12Z,15Z))","HMDB0012425","52925714",NA,"CCCCC/C=C\C/C=C\C/C=C\CCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@@H](C(=O)O)N)OC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC","1"
"PS(20:4(5Z,8Z,11Z,14Z)/18:2(9Z,12Z))","PS(20:4(5Z,8Z,11Z,14Z)/18:2(9Z,12Z))","HMDB0012435","52925742",NA,"CCCCC/C=C\C/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)COP(=O)(O)OC[C@@H](C(=O)O)N","1"
"PS(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/16:0)","PS(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/16:0)","HMDB0012442","52925956",NA,"CCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)(O)OC[C@@H](C(=O)O)N","1"
"PC(16:0/22:5(4Z,7Z,10Z,13Z,16Z))","PC(16:0/22:5(4Z,7Z,10Z,13Z,16Z))","HMDB0007989","24778735","C00157","CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCC","1"
"PC(16:0/22:5(7Z,10Z,13Z,16Z,19Z))","PC(16:0/22:5(7Z,10Z,13Z,16Z,19Z))","HMDB0007990","24778737","C00157","CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC","1"
