"Query","Match","HMDB","PubChem","KEGG","SMILES","Comment"
"PE(16:0/18:1(9Z))","PE(16:0/18:1(9Z))","HMDB0008927","5283496","C00350","CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCC/C=C\CCCCCCCC","1"
"PE(16:1(9Z)/18:0)","PE(16:1(9Z)/18:0)","HMDB0008958","52924227","C00350","CCCCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\CCCCCC)COP(=O)(O)OCCN","1"
"PE(18:0/16:1(9Z))","PE(18:0/16:1(9Z))","HMDB0008990","52924905","C00350","CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCC/C=C\CCCCCC","1"
"PE(18:1(11Z)/16:0)","PE(18:1(11Z)/16:0)","HMDB0009022","53479621","C00350","CCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCC/C=C\CCCCCC)COP(=O)(O)OCCN","1"
"PE(18:1(9Z)/16:0)","PE(18:1(9Z)/16:0)","HMDB0009055","9546802","C00350","CCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\CCCCCCCC)COP(=O)(O)OCCN","1"
"PE(20:0/14:1(9Z))","PE(20:0/14:1(9Z))","HMDB0009218","52924525","C00350","CCCCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCC/C=C\CCCC","1"
"PE(20:1(11Z)/14:0)","PE(20:1(11Z)/14:0)","HMDB0009250","52924544","C00350","CCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCC/C=C\CCCCCCCC)COP(=O)(O)OCCN","1"
"DG(22:2(13Z,16Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/0:0)","DG(22:2(13Z,16Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/0:0)","HMDB0007672","9543967",NA,"CCCCC/C=C\C/C=C\CCCCCCCCCCCC(=O)OC[C@H](CO)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"DG(22:4(7Z,10Z,13Z,16Z)/22:4(7Z,10Z,13Z,16Z)/0:0)","DG(22:4(7Z,10Z,13Z,16Z)/22:4(7Z,10Z,13Z,16Z)/0:0)","HMDB0007698","9543963",NA,"CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(=O)OC[C@H](CO)OC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC","1"
"DG(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:2(13Z,16Z)/0:0)","DG(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:2(13Z,16Z)/0:0)","HMDB0007784","53478535",NA,"CCCCC/C=C\C/C=C\CCCCCCCCCCCC(=O)O[C@@H](CO)COC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"PE(18:4(6Z,9Z,12Z,15Z)/P-18:1(11Z))","PE(18:4(6Z,9Z,12Z,15Z)/P-18:1(11Z))","HMDB0009215","53479707","C00350","CCCCCC/C=C\CCCCCCCC/C=C\O[C@H](COC(=O)CCCC/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)(O)OCCN","1"
"PE(18:4(6Z,9Z,12Z,15Z)/P-18:1(9Z))","PE(18:4(6Z,9Z,12Z,15Z)/P-18:1(9Z))","HMDB0009216","53479708","C00350","CCCCCCCC/C=C\CCCCCC/C=C\O[C@H](COC(=O)CCCC/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)(O)OCCN","1"
"PE(20:5(5Z,8Z,11Z,14Z,17Z)/P-16:0)","PE(20:5(5Z,8Z,11Z,14Z,17Z)/P-16:0)","HMDB0009477","53479839","C00350","CCCCCCCCCCCCCC/C=C\O[C@H](COC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)(O)OCCN","1"
"PE(P-16:0/20:5(5Z,8Z,11Z,14Z,17Z))","PE(P-16:0/20:5(5Z,8Z,11Z,14Z,17Z))","HMDB0011354","52925061",NA,"CCCCCCCCCCCCCC/C=C\OC[C@H](COP(=O)(O)OCCN)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"PE(P-18:1(11Z)/18:4(6Z,9Z,12Z,15Z))","PE(P-18:1(11Z)/18:4(6Z,9Z,12Z,15Z))","HMDB0011412","53480872",NA,"CCCCCC/C=C\CCCCCCCC/C=C\OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCC/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"PE(P-18:1(9Z)/18:4(6Z,9Z,12Z,15Z))","PE(P-18:1(9Z)/18:4(6Z,9Z,12Z,15Z))","HMDB0011445","53480901",NA,"CCCCCCCC/C=C\CCCCCC/C=C\OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCC/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"PE(18:1(11Z)/P-18:1(11Z))","PE(18:1(11Z)/P-18:1(11Z))","HMDB0009050","53479648","C00350","CCCCCC/C=C\CCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)O/C=C\CCCCCCCC/C=C\CCCCCC","1"
"PE(18:1(11Z)/P-18:1(9Z))","PE(18:1(11Z)/P-18:1(9Z))","HMDB0009051","53479649","C00350","CCCCCCCC/C=C\CCCCCC/C=C\O[C@H](COC(=O)CCCCCCCCC/C=C\CCCCCC)COP(=O)(O)OCCN","1"
"PE(18:1(9Z)/P-18:1(11Z))","PE(18:1(9Z)/P-18:1(11Z))","HMDB0009083","53479659","C00350","CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)O/C=C\CCCCCCCC/C=C\CCCCCC","1"
"PE(18:1(9Z)/P-18:1(9Z))","PE(18:1(9Z)/P-18:1(9Z))","HMDB0009084","53479660","C00350","CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)O/C=C\CCCCCC/C=C\CCCCCCCC","1"
"PE(18:2(9Z,12Z)/P-18:0)","PE(18:2(9Z,12Z)/P-18:0)","HMDB0009115","53479670","C00350","CCCCCCCCCCCCCCCC/C=C\O[C@H](COC(=O)CCCCCCC/C=C\C/C=C\CCCCC)COP(=O)(O)OCCN","1"
"PE(20:2(11Z,14Z)/P-16:0)","PE(20:2(11Z,14Z)/P-16:0)","HMDB0009312","53479738","C00350","CCCCCCCCCCCCCC/C=C\O[C@H](COC(=O)CCCCCCCCC/C=C\C/C=C\CCCCC)COP(=O)(O)OCCN","1"
"PE(P-16:0/20:2(11Z,14Z))","PE(P-16:0/20:2(11Z,14Z))","HMDB0011349","52925059",NA,"CCCCCCCCCCCCCC/C=C\OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCCCC/C=C\C/C=C\CCCCC","1"
"PE(P-18:0/18:2(9Z,12Z))","PE(P-18:0/18:2(9Z,12Z))","HMDB0011376","52925079",NA,"CCCCCCCCCCCCCCCC/C=C\OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC","1"
"PE(P-18:1(11Z)/18:1(11Z))","PE(P-18:1(11Z)/18:1(11Z))","HMDB0011407","53480867",NA,"CCCCCC/C=C\CCCCCCCCCC(=O)O[C@H](CO/C=C\CCCCCCCC/C=C\CCCCCC)COP(=O)(O)OCCN","1"
"PE(P-18:1(11Z)/18:1(9Z))","PE(P-18:1(11Z)/18:1(9Z))","HMDB0011408","53480868",NA,"CCCCCCCC/C=C\CCCCCCCC(=O)O[C@H](CO/C=C\CCCCCCCC/C=C\CCCCCC)COP(=O)(O)OCCN","1"
"PE(P-18:1(9Z)/18:1(11Z))","PE(P-18:1(9Z)/18:1(11Z))","HMDB0011440","53480896",NA,"CCCCCCCC/C=C\CCCCCC/C=C\OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCCCC/C=C\CCCCCC","1"
"PE(P-18:1(9Z)/18:1(9Z))","PE(P-18:1(9Z)/18:1(9Z))","HMDB0011441","53480897",NA,"CCCCCCCC/C=C\CCCCCCCC(=O)O[C@H](CO/C=C\CCCCCC/C=C\CCCCCCCC)COP(=O)(O)OCCN","1"
"PC(14:0/18:2(9Z,12Z))","PC(14:0/18:2(9Z,12Z))","HMDB0007874","24778624","C00157","CCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC","1"
"PC(14:1(9Z)/18:1(11Z))","PC(14:1(9Z)/18:1(11Z))","HMDB0007905","53478623","C00157","CCCCCC/C=C\CCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\CCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(14:1(9Z)/18:1(9Z))","PC(14:1(9Z)/18:1(9Z))","HMDB0007906","52922262","C00157","CCCCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\CCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(16:1(9Z)/16:1(9Z))","PC(16:1(9Z)/16:1(9Z))","HMDB0008002","24778764","C00157","CCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\CCCCCC","1"
"PC(18:1(11Z)/14:1(9Z))","PC(18:1(11Z)/14:1(9Z))","HMDB0008065","53478713","C00157","CCCCCC/C=C\CCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\CCCC","1"
"PC(18:1(9Z)/14:1(9Z))","PC(18:1(9Z)/14:1(9Z))","HMDB0008098","52922673","C00157","CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\CCCC","1"
"PC(18:2(9Z,12Z)/14:0)","PC(18:2(9Z,12Z)/14:0)","HMDB0008130","52922711","C00157","CCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\C/C=C\CCCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PE(15:0/20:2(11Z,14Z))","PE(15:0/20:2(11Z,14Z))","HMDB0008901","52924168","C00350","CCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCCCC/C=C\C/C=C\CCCCC","1"
"PE(20:2(11Z,14Z)/15:0)","PE(20:2(11Z,14Z)/15:0)","HMDB0009285","52924576","C00350","CCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCC/C=C\C/C=C\CCCCC)COP(=O)(O)OCCN","1"
"PS(14:0/18:2(9Z,12Z))","PS(14:0/18:2(9Z,12Z))","HMDB0012336","52926034",NA,"CCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@@H](C(=O)O)N)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC","1"
"PS(14:1(9Z)/18:1(9Z))","PS(14:1(9Z)/18:1(9Z))","HMDB0012346","52925230",NA,"CCCCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\CCCC)COP(=O)(O)OC[C@@H](C(=O)O)N","1"
"PS(16:1(9Z)/16:1(9Z))","PS(16:1(9Z)/16:1(9Z))","HMDB0012366","52926071",NA,"CCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@@H](C(=O)O)N)OC(=O)CCCCCCC/C=C\CCCCCC","1"
"PS(18:1(9Z)/14:1(9Z))","PS(18:1(9Z)/14:1(9Z))","HMDB0012386","52925434",NA,"CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@@H](C(=O)O)N)OC(=O)CCCCCCC/C=C\CCCC","1"
"PS(18:2(9Z,12Z)/14:0)","PS(18:2(9Z,12Z)/14:0)","HMDB0012396","52925452",NA,"CCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\C/C=C\CCCCC)COP(=O)(O)OC[C@@H](C(=O)O)N","1"
"PC(15:0/P-18:0)","PC(15:0/P-18:0)","HMDB0007962","53478663","C00157","CCCCCCCCCCCCCCCC/C=C\OC(COC(=O)CCCCCCCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PE(18:0/P-18:0)","PE(18:0/P-18:0)","HMDB0009016","53479615","C00350","CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)O/C=C\CCCCCCCCCCCCCCCC","1"
"PE(20:0/P-16:0)","PE(20:0/P-16:0)","HMDB0009246","53479714","C00350","CCCCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)O/C=C\CCCCCCCCCCCCCC","1"
"PC(P-18:0/15:0)","PC(P-18:0/15:0)","HMDB0011238","52923930",NA,"CCCCCCCCCCCCCCCC/C=C\OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCC","1"
"PE(P-16:0/20:0)","PE(P-16:0/20:0)","HMDB0011347","52925057",NA,"CCCCCCCCCCCCCCCCCCCC(=O)O[C@H](CO/C=C\CCCCCCCCCCCCCC)COP(=O)(O)OCCN","1"
"PE(dm18:0/18:0)","PE(dm18:0/18:0)","HMDB11373","52925078",NA,"CCCCCCCCCCCCCCCCCC(=O)O[C@H](CO/C=C\CCCCCCCCCCCCCCCC)COP(=O)(O)OCCN","1"
"PS(14:0/18:1(9Z))","PS(14:0/18:1(9Z))","HMDB0012335","52926083",NA,"CCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@@H](C(=O)O)N)OC(=O)CCCCCCC/C=C\CCCCCCCC","1"
"PS(14:1(9Z)/18:0)","PS(14:1(9Z)/18:0)","HMDB0012345","52925229",NA,"CCCCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\CCCC)COP(=O)(O)OC[C@@H](C(=O)O)N","1"
"PS(16:0/16:1(9Z))","PS(16:0/16:1(9Z))","HMDB0012355","52926017",NA,"CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@@H](C(=O)O)N)OC(=O)CCCCCCC/C=C\CCCCCC","1"
"PS(16:1(9Z)/16:0)","PS(16:1(9Z)/16:0)","HMDB0012365","52925317",NA,"CCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\CCCCCC)COP(=O)(O)OC[C@@H](C(=O)O)N","1"
"PS(18:0/14:1(9Z))","PS(18:0/14:1(9Z))","HMDB0012375","52925419",NA,"CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@@H](C(=O)O)N)OC(=O)CCCCCCC/C=C\CCCC","1"
"PS(18:1(9Z)/14:0)","PS(18:1(9Z)/14:0)","HMDB0012385","52925991",NA,"CCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\CCCCCCCC)COP(=O)(O)OC[C@@H](C(=O)O)N","1"
"PE(14:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","PE(14:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","HMDB0008847","52924936","C00350","CCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"PE(14:1(9Z)/22:5(4Z,7Z,10Z,13Z,16Z))","PE(14:1(9Z)/22:5(4Z,7Z,10Z,13Z,16Z))","HMDB0008878","53479567","C00350","CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\CCCC)COP(=O)(O)OCCN","1"
"PE(14:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))","PE(14:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))","HMDB0008879","53479568","C00350","CCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"PE(16:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))","PE(16:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))","HMDB0008972","52924236","C00350","CCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"PE(18:2(9Z,12Z)/18:4(6Z,9Z,12Z,15Z))","PE(18:2(9Z,12Z)/18:4(6Z,9Z,12Z,15Z))","HMDB0009096","52924367","C00350","CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCC/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"PE(18:3(6Z,9Z,12Z)/18:3(6Z,9Z,12Z))","PE(18:3(6Z,9Z,12Z)/18:3(6Z,9Z,12Z))","HMDB0009127","52924394","C00350","CCCCC/C=C\C/C=C\C/C=C\CCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCC/C=C\C/C=C\C/C=C\CCCCC","1"
"PE(18:3(6Z,9Z,12Z)/18:3(9Z,12Z,15Z))","PE(18:3(6Z,9Z,12Z)/18:3(9Z,12Z,15Z))","HMDB0009128","52924395","C00350","CCCCC/C=C\C/C=C\C/C=C\CCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC","1"
"PE(18:3(9Z,12Z,15Z)/18:3(6Z,9Z,12Z))","PE(18:3(9Z,12Z,15Z)/18:3(6Z,9Z,12Z))","HMDB0009160","52924423","C00350","CCCCC/C=C\C/C=C\C/C=C\CCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC)COP(=O)(O)OCCN","1"
"PE(18:3(9Z,12Z,15Z)/18:3(9Z,12Z,15Z))","PE(18:3(9Z,12Z,15Z)/18:3(9Z,12Z,15Z))","HMDB0009161","52924890","C00350","CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC","1"
"PE(18:4(6Z,9Z,12Z,15Z)/18:2(9Z,12Z))","PE(18:4(6Z,9Z,12Z,15Z)/18:2(9Z,12Z))","HMDB0009192","52924452","C00350","CCCCC/C=C\C/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCC/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)(O)OCCN","1"
"PE(20:5(5Z,8Z,11Z,14Z,17Z)/16:1(9Z))","PE(20:5(5Z,8Z,11Z,14Z,17Z)/16:1(9Z))","HMDB0009452","52924670","C00350","CCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)(O)OCCN","1"
"PE(22:5(4Z,7Z,10Z,13Z,16Z)/14:1(9Z))","PE(22:5(4Z,7Z,10Z,13Z,16Z)/14:1(9Z))","HMDB0009614","53479910","C00350","CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCC/C=C\CCCC","1"
"PE(22:5(7Z,10Z,13Z,16Z,19Z)/14:1(9Z))","PE(22:5(7Z,10Z,13Z,16Z,19Z)/14:1(9Z))","HMDB0009647","53479943","C00350","CCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)(O)OCCN","1"
"PE(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/14:0)","PE(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/14:0)","HMDB0009679","52924835","C00350","CCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)(O)OCCN","1"
"PE(14:0/22:5(4Z,7Z,10Z,13Z,16Z))","PE(14:0/22:5(4Z,7Z,10Z,13Z,16Z))","HMDB0008845","53479555","C00350","CCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCC","1"
"PE(14:0/22:5(7Z,10Z,13Z,16Z,19Z))","PE(14:0/22:5(7Z,10Z,13Z,16Z,19Z))","HMDB0008846","53479556","C00350","CCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"PE(14:1(9Z)/22:4(7Z,10Z,13Z,16Z))","PE(14:1(9Z)/22:4(7Z,10Z,13Z,16Z))","HMDB0008877","52924155","C00350","CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\CCCC)COP(=O)(O)OCCN","1"
"PE(16:0/20:5(5Z,8Z,11Z,14Z,17Z))","PE(16:0/20:5(5Z,8Z,11Z,14Z,17Z))","HMDB0008939","52924919","C00350","CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"PE(16:1(9Z)/20:4(5Z,8Z,11Z,14Z))","PE(16:1(9Z)/20:4(5Z,8Z,11Z,14Z))","HMDB0008970","52924915","C00350","CCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC","1"
"PE(16:1(9Z)/20:4(8Z,11Z,14Z,17Z))","PE(16:1(9Z)/20:4(8Z,11Z,14Z,17Z))","HMDB0008971","53479599","C00350","CCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"PE(18:1(11Z)/18:4(6Z,9Z,12Z,15Z))","PE(18:1(11Z)/18:4(6Z,9Z,12Z,15Z))","HMDB0009030","53479629","C00350","CCCCCC/C=C\CCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCC/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"PE(18:1(9Z)/18:4(6Z,9Z,12Z,15Z))","PE(18:1(9Z)/18:4(6Z,9Z,12Z,15Z))","HMDB0009063","52924345","C00350","CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCC/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"PE(18:2(9Z,12Z)/18:3(6Z,9Z,12Z))","PE(18:2(9Z,12Z)/18:3(6Z,9Z,12Z))","HMDB0009094","52924365","C00350","CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCC/C=C\C/C=C\C/C=C\CCCCC","1"
"PE(18:2(9Z,12Z)/18:3(9Z,12Z,15Z))","PE(18:2(9Z,12Z)/18:3(9Z,12Z,15Z))","HMDB0009095","52924366","C00350","CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC","1"
"PE(18:3(6Z,9Z,12Z)/18:2(9Z,12Z))","PE(18:3(6Z,9Z,12Z)/18:2(9Z,12Z))","HMDB0009126","52924393","C00350","CCCCC/C=C\C/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCC/C=C\C/C=C\C/C=C\CCCCC)COP(=O)(O)OCCN","1"
"PE(18:3(9Z,12Z,15Z)/18:2(9Z,12Z))","PE(18:3(9Z,12Z,15Z)/18:2(9Z,12Z))","HMDB0009159","52924422","C00350","CCCCC/C=C\C/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC)COP(=O)(O)OCCN","1"
"PE(18:4(6Z,9Z,12Z,15Z)/18:1(11Z))","PE(18:4(6Z,9Z,12Z,15Z)/18:1(11Z))","HMDB0009190","53479697","C00350","CCCCCC/C=C\CCCCCCCCCC(=O)O[C@H](COC(=O)CCCC/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)(O)OCCN","1"
"PE(18:4(6Z,9Z,12Z,15Z)/18:1(9Z))","PE(18:4(6Z,9Z,12Z,15Z)/18:1(9Z))","HMDB0009191","52924451","C00350","CCCCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCC/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)(O)OCCN","1"
"PE(20:4(5Z,8Z,11Z,14Z)/16:1(9Z))","PE(20:4(5Z,8Z,11Z,14Z)/16:1(9Z))","HMDB0009386","52924640","C00350","CCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)COP(=O)(O)OCCN","1"
"PE(20:4(8Z,11Z,14Z,17Z)/16:1(9Z))","PE(20:4(8Z,11Z,14Z,17Z)/16:1(9Z))","HMDB0009419","53479803","C00350","CCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)(O)OCCN","1"
"PE(20:5(5Z,8Z,11Z,14Z,17Z)/16:0)","PE(20:5(5Z,8Z,11Z,14Z,17Z)/16:0)","HMDB0009451","52924669","C00350","CCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)(O)OCCN","1"
"PE(22:4(7Z,10Z,13Z,16Z)/14:1(9Z))","PE(22:4(7Z,10Z,13Z,16Z)/14:1(9Z))","HMDB0009581","52924806","C00350","CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCC/C=C\CCCC","1"
"PE(22:5(4Z,7Z,10Z,13Z,16Z)/14:0)","PE(22:5(4Z,7Z,10Z,13Z,16Z)/14:0)","HMDB0009613","53479909","C00350","CCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCC)COP(=O)(O)OCCN","1"
"PE(22:5(7Z,10Z,13Z,16Z,19Z)/14:0)","PE(22:5(7Z,10Z,13Z,16Z,19Z)/14:0)","HMDB0009646","53479942","C00350","CCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)(O)OCCN","1"
"PC(14:0/P-18:0)","PC(14:0/P-18:0)","HMDB0007896","53478617","C00157","CCCCCCCCCCCCCCCC/C=C\OC(COC(=O)CCCCCCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(16:0/P-16:0)","PC(16:0/P-16:0)","HMDB0007994","53478671","C00157","CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)O/C=C\CCCCCCCCCCCCCC","1"
"PC(P-16:0/16:0)","PC(P-16:0/16:0)","HMDB0011206","11146967",NA,"CCCCCCCCCCCCCCCC(=O)O[C@H](CO/C=C\CCCCCCCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(P-18:0/14:0)","PC(P-18:0/14:0)","HMDB0011236","52923926",NA,"CCCCCCCCCCCCCCCC/C=C\OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCC","1"
