"Query","Match","HMDB","PubChem","KEGG","SMILES","Comment"
"PE(14:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))","PE(14:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))","HMDB0008873","52924150","C00350","CCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"PE(20:5(5Z,8Z,11Z,14Z,17Z)/14:1(9Z))","PE(20:5(5Z,8Z,11Z,14Z,17Z)/14:1(9Z))","HMDB0009449","52924666","C00350","CCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)(O)OCCN","1"
"PC(14:0/18:2(9Z,12Z))","PC(14:0/18:2(9Z,12Z))","HMDB0007874","24778624","C00157","CCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC","1"
"PC(14:1(9Z)/18:1(11Z))","PC(14:1(9Z)/18:1(11Z))","HMDB0007905","53478623","C00157","CCCCCC/C=C\CCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\CCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(14:1(9Z)/18:1(9Z))","PC(14:1(9Z)/18:1(9Z))","HMDB0007906","52922262","C00157","CCCCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\CCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(16:1(9Z)/16:1(9Z))","PC(16:1(9Z)/16:1(9Z))","HMDB0008002","24778764","C00157","CCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\CCCCCC","1"
"PC(18:1(11Z)/14:1(9Z))","PC(18:1(11Z)/14:1(9Z))","HMDB0008065","53478713","C00157","CCCCCC/C=C\CCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\CCCC","1"
"PC(18:1(9Z)/14:1(9Z))","PC(18:1(9Z)/14:1(9Z))","HMDB0008098","52922673","C00157","CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\CCCC","1"
"PC(18:2(9Z,12Z)/14:0)","PC(18:2(9Z,12Z)/14:0)","HMDB0008130","52922711","C00157","CCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\C/C=C\CCCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PE(15:0/20:2(11Z,14Z))","PE(15:0/20:2(11Z,14Z))","HMDB0008901","52924168","C00350","CCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCCCC/C=C\C/C=C\CCCCC","1"
"PE(20:2(11Z,14Z)/15:0)","PE(20:2(11Z,14Z)/15:0)","HMDB0009285","52924576","C00350","CCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCC/C=C\C/C=C\CCCCC)COP(=O)(O)OCCN","1"
"PS(14:0/18:2(9Z,12Z))","PS(14:0/18:2(9Z,12Z))","HMDB0012336","52926034",NA,"CCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@@H](C(=O)O)N)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC","1"
"PS(14:1(9Z)/18:1(9Z))","PS(14:1(9Z)/18:1(9Z))","HMDB0012346","52925230",NA,"CCCCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\CCCC)COP(=O)(O)OC[C@@H](C(=O)O)N","1"
"PS(16:1(9Z)/16:1(9Z))","PS(16:1(9Z)/16:1(9Z))","HMDB0012366","52926071",NA,"CCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@@H](C(=O)O)N)OC(=O)CCCCCCC/C=C\CCCCCC","1"
"PS(18:1(9Z)/14:1(9Z))","PS(18:1(9Z)/14:1(9Z))","HMDB0012386","52925434",NA,"CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@@H](C(=O)O)N)OC(=O)CCCCCCC/C=C\CCCC","1"
"PS(18:2(9Z,12Z)/14:0)","PS(18:2(9Z,12Z)/14:0)","HMDB0012396","52925452",NA,"CCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\C/C=C\CCCCC)COP(=O)(O)OC[C@@H](C(=O)O)N","1"
"PC(16:0/16:0)","PC(16:0/16:0)","HMDB0000564","452110","C00157","CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCC","1"
"PC(14:0/18:0)","PC(14:0/18:0)","HMDB0007871","131150","C00157","CCCCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(18:0/14:0)","PC(18:0/14:0)","HMDB0008031","3082163","C00157","CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCC","1"
"PE(15:0/20:0)","PE(15:0/20:0)","HMDB0008899","446872","C00350","CCCCCCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCC)COP(=O)(O)OCCN","1"
"PE(20:0/15:0)","PE(20:0/15:0)","HMDB0009219","52924526","C00350","CCCCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCCCCCCCCC","1"
"PE(14:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","PE(14:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","HMDB0008847","52924936","C00350","CCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"PE(14:1(9Z)/22:5(4Z,7Z,10Z,13Z,16Z))","PE(14:1(9Z)/22:5(4Z,7Z,10Z,13Z,16Z))","HMDB0008878","53479567","C00350","CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\CCCC)COP(=O)(O)OCCN","1"
"PE(14:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))","PE(14:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))","HMDB0008879","53479568","C00350","CCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"PE(16:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))","PE(16:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))","HMDB0008972","52924236","C00350","CCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"PE(18:2(9Z,12Z)/18:4(6Z,9Z,12Z,15Z))","PE(18:2(9Z,12Z)/18:4(6Z,9Z,12Z,15Z))","HMDB0009096","52924367","C00350","CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCC/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"PE(18:3(6Z,9Z,12Z)/18:3(6Z,9Z,12Z))","PE(18:3(6Z,9Z,12Z)/18:3(6Z,9Z,12Z))","HMDB0009127","52924394","C00350","CCCCC/C=C\C/C=C\C/C=C\CCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCC/C=C\C/C=C\C/C=C\CCCCC","1"
"PE(18:3(6Z,9Z,12Z)/18:3(9Z,12Z,15Z))","PE(18:3(6Z,9Z,12Z)/18:3(9Z,12Z,15Z))","HMDB0009128","52924395","C00350","CCCCC/C=C\C/C=C\C/C=C\CCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC","1"
"PE(18:3(9Z,12Z,15Z)/18:3(6Z,9Z,12Z))","PE(18:3(9Z,12Z,15Z)/18:3(6Z,9Z,12Z))","HMDB0009160","52924423","C00350","CCCCC/C=C\C/C=C\C/C=C\CCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC)COP(=O)(O)OCCN","1"
"PE(18:3(9Z,12Z,15Z)/18:3(9Z,12Z,15Z))","PE(18:3(9Z,12Z,15Z)/18:3(9Z,12Z,15Z))","HMDB0009161","52924890","C00350","CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC","1"
"PE(18:4(6Z,9Z,12Z,15Z)/18:2(9Z,12Z))","PE(18:4(6Z,9Z,12Z,15Z)/18:2(9Z,12Z))","HMDB0009192","52924452","C00350","CCCCC/C=C\C/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCC/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)(O)OCCN","1"
"PE(20:5(5Z,8Z,11Z,14Z,17Z)/16:1(9Z))","PE(20:5(5Z,8Z,11Z,14Z,17Z)/16:1(9Z))","HMDB0009452","52924670","C00350","CCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)(O)OCCN","1"
"PE(22:5(4Z,7Z,10Z,13Z,16Z)/14:1(9Z))","PE(22:5(4Z,7Z,10Z,13Z,16Z)/14:1(9Z))","HMDB0009614","53479910","C00350","CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCC/C=C\CCCC","1"
"PE(22:5(7Z,10Z,13Z,16Z,19Z)/14:1(9Z))","PE(22:5(7Z,10Z,13Z,16Z,19Z)/14:1(9Z))","HMDB0009647","53479943","C00350","CCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)(O)OCCN","1"
"PE(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/14:0)","PE(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/14:0)","HMDB0009679","52924835","C00350","CCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)(O)OCCN","1"
"PE(14:0/22:5(4Z,7Z,10Z,13Z,16Z))","PE(14:0/22:5(4Z,7Z,10Z,13Z,16Z))","HMDB0008845","53479555","C00350","CCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCC","1"
"PE(14:0/22:5(7Z,10Z,13Z,16Z,19Z))","PE(14:0/22:5(7Z,10Z,13Z,16Z,19Z))","HMDB0008846","53479556","C00350","CCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"PE(14:1(9Z)/22:4(7Z,10Z,13Z,16Z))","PE(14:1(9Z)/22:4(7Z,10Z,13Z,16Z))","HMDB0008877","52924155","C00350","CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\CCCC)COP(=O)(O)OCCN","1"
"PE(16:0/20:5(5Z,8Z,11Z,14Z,17Z))","PE(16:0/20:5(5Z,8Z,11Z,14Z,17Z))","HMDB0008939","52924919","C00350","CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"PE(16:1(9Z)/20:4(5Z,8Z,11Z,14Z))","PE(16:1(9Z)/20:4(5Z,8Z,11Z,14Z))","HMDB0008970","52924915","C00350","CCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC","1"
"PE(16:1(9Z)/20:4(8Z,11Z,14Z,17Z))","PE(16:1(9Z)/20:4(8Z,11Z,14Z,17Z))","HMDB0008971","53479599","C00350","CCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"PE(18:1(11Z)/18:4(6Z,9Z,12Z,15Z))","PE(18:1(11Z)/18:4(6Z,9Z,12Z,15Z))","HMDB0009030","53479629","C00350","CCCCCC/C=C\CCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCC/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"PE(18:1(9Z)/18:4(6Z,9Z,12Z,15Z))","PE(18:1(9Z)/18:4(6Z,9Z,12Z,15Z))","HMDB0009063","52924345","C00350","CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCC/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"PE(18:2(9Z,12Z)/18:3(6Z,9Z,12Z))","PE(18:2(9Z,12Z)/18:3(6Z,9Z,12Z))","HMDB0009094","52924365","C00350","CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCC/C=C\C/C=C\C/C=C\CCCCC","1"
"PE(18:2(9Z,12Z)/18:3(9Z,12Z,15Z))","PE(18:2(9Z,12Z)/18:3(9Z,12Z,15Z))","HMDB0009095","52924366","C00350","CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC","1"
"PE(18:3(6Z,9Z,12Z)/18:2(9Z,12Z))","PE(18:3(6Z,9Z,12Z)/18:2(9Z,12Z))","HMDB0009126","52924393","C00350","CCCCC/C=C\C/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCC/C=C\C/C=C\C/C=C\CCCCC)COP(=O)(O)OCCN","1"
"PE(18:3(9Z,12Z,15Z)/18:2(9Z,12Z))","PE(18:3(9Z,12Z,15Z)/18:2(9Z,12Z))","HMDB0009159","52924422","C00350","CCCCC/C=C\C/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC)COP(=O)(O)OCCN","1"
"PE(18:4(6Z,9Z,12Z,15Z)/18:1(11Z))","PE(18:4(6Z,9Z,12Z,15Z)/18:1(11Z))","HMDB0009190","53479697","C00350","CCCCCC/C=C\CCCCCCCCCC(=O)O[C@H](COC(=O)CCCC/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)(O)OCCN","1"
"PE(18:4(6Z,9Z,12Z,15Z)/18:1(9Z))","PE(18:4(6Z,9Z,12Z,15Z)/18:1(9Z))","HMDB0009191","52924451","C00350","CCCCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCC/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)(O)OCCN","1"
"PE(20:4(5Z,8Z,11Z,14Z)/16:1(9Z))","PE(20:4(5Z,8Z,11Z,14Z)/16:1(9Z))","HMDB0009386","52924640","C00350","CCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)COP(=O)(O)OCCN","1"
"PE(20:4(8Z,11Z,14Z,17Z)/16:1(9Z))","PE(20:4(8Z,11Z,14Z,17Z)/16:1(9Z))","HMDB0009419","53479803","C00350","CCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)(O)OCCN","1"
"PE(20:5(5Z,8Z,11Z,14Z,17Z)/16:0)","PE(20:5(5Z,8Z,11Z,14Z,17Z)/16:0)","HMDB0009451","52924669","C00350","CCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)(O)OCCN","1"
"PE(22:4(7Z,10Z,13Z,16Z)/14:1(9Z))","PE(22:4(7Z,10Z,13Z,16Z)/14:1(9Z))","HMDB0009581","52924806","C00350","CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCC/C=C\CCCC","1"
"PE(22:5(4Z,7Z,10Z,13Z,16Z)/14:0)","PE(22:5(4Z,7Z,10Z,13Z,16Z)/14:0)","HMDB0009613","53479909","C00350","CCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCC)COP(=O)(O)OCCN","1"
"PE(22:5(7Z,10Z,13Z,16Z,19Z)/14:0)","PE(22:5(7Z,10Z,13Z,16Z,19Z)/14:0)","HMDB0009646","53479942","C00350","CCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)(O)OCCN","1"
"PG(16:1(9Z)/16:1(9Z))","PG(16:1(9Z)/16:1(9Z))","HMDB0010586","52927230",NA,"CCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](CO)O)OC(=O)CCCCCCC/C=C\CCCCCC","1"
"PC(15:0/18:4(6Z,9Z,12Z,15Z))","PC(15:0/18:4(6Z,9Z,12Z,15Z))","HMDB0007943","52922318","C00157","CCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCC/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"PC(18:4(6Z,9Z,12Z,15Z)/15:0)","PC(18:4(6Z,9Z,12Z,15Z)/15:0)","HMDB0008231","52922887","C00157","CCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCC/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PE(14:0/22:4(7Z,10Z,13Z,16Z))","PE(14:0/22:4(7Z,10Z,13Z,16Z))","HMDB0008844","52924126","C00350","CCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC","1"
"PE(16:0/20:4(5Z,8Z,11Z,14Z))","PE(16:0/20:4(5Z,8Z,11Z,14Z))","HMDB0008937","9546800","C00350","CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC","1"
"PE(16:0/20:4(8Z,11Z,14Z,17Z))","PE(16:0/20:4(8Z,11Z,14Z,17Z))","HMDB0008938","53479588","C00350","CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"PE(16:1(9Z)/20:3(5Z,8Z,11Z))","PE(16:1(9Z)/20:3(5Z,8Z,11Z))","HMDB0008968","53479597","C00350","CCCCCCCC/C=C\C/C=C\C/C=C\CCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\CCCCCC)COP(=O)(O)OCCN","1"
"PE(18:0/18:4(6Z,9Z,12Z,15Z))","PE(18:0/18:4(6Z,9Z,12Z,15Z))","HMDB0008997","52924904","C00350","CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCC/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"PE(18:1(11Z)/18:3(6Z,9Z,12Z))","PE(18:1(11Z)/18:3(6Z,9Z,12Z))","HMDB0009028","53479627","C00350","CCCCCC/C=C\CCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCC/C=C\C/C=C\C/C=C\CCCCC","1"
"PE(18:1(11Z)/18:3(9Z,12Z,15Z))","PE(18:1(11Z)/18:3(9Z,12Z,15Z))","HMDB0009029","53479628","C00350","CCCCCC/C=C\CCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC","1"
"PE(18:1(9Z)/18:3(6Z,9Z,12Z))","PE(18:1(9Z)/18:3(6Z,9Z,12Z))","HMDB0009061","52924344","C00350","CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCC/C=C\C/C=C\C/C=C\CCCCC","1"
"PE(18:1(9Z)/18:3(9Z,12Z,15Z))","PE(18:1(9Z)/18:3(9Z,12Z,15Z))","HMDB0009062","52924898","C00350","CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC","1"
"PE(18:2(9Z,12Z)/18:2(9Z,12Z))","PE(18:2(9Z,12Z)/18:2(9Z,12Z))","HMDB0009093","9546812","C00350","CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC","1"
"PE(18:3(6Z,9Z,12Z)/18:1(11Z))","PE(18:3(6Z,9Z,12Z)/18:1(11Z))","HMDB0009124","53479673","C00350","CCCCCC/C=C\CCCCCCCCCC(=O)O[C@H](COC(=O)CCCC/C=C\C/C=C\C/C=C\CCCCC)COP(=O)(O)OCCN","1"
"PE(18:3(6Z,9Z,12Z)/18:1(9Z))","PE(18:3(6Z,9Z,12Z)/18:1(9Z))","HMDB0009125","52924392","C00350","CCCCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCC/C=C\C/C=C\C/C=C\CCCCC)COP(=O)(O)OCCN","1"
"PE(18:3(9Z,12Z,15Z)/18:1(11Z))","PE(18:3(9Z,12Z,15Z)/18:1(11Z))","HMDB0009157","53479685","C00350","CCCCCC/C=C\CCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC)COP(=O)(O)OCCN","1"
"PE(18:3(9Z,12Z,15Z)/18:1(9Z))","PE(18:3(9Z,12Z,15Z)/18:1(9Z))","HMDB0009158","52924891","C00350","CCCCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC)COP(=O)(O)OCCN","1"
"PE(18:4(6Z,9Z,12Z,15Z)/18:0)","PE(18:4(6Z,9Z,12Z,15Z)/18:0)","HMDB0009189","52924450","C00350","CCCCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCC/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)(O)OCCN","1"
"PE(20:3(5Z,8Z,11Z)/16:1(9Z))","PE(20:3(5Z,8Z,11Z)/16:1(9Z))","HMDB0009320","53479746","C00350","CCCCCCCC/C=C\C/C=C\C/C=C\CCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCC/C=C\CCCCCC","1"
"PE(20:3(8Z,11Z,14Z)/16:1(9Z))","PE(20:3(8Z,11Z,14Z)/16:1(9Z))","HMDB0009353","52924610","C00350","CCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCC/C=C\C/C=C\C/C=C\CCCCC)COP(=O)(O)OCCN","1"
"PE(20:4(5Z,8Z,11Z,14Z)/16:0)","PE(20:4(5Z,8Z,11Z,14Z)/16:0)","HMDB0009385","52924875","C00350","CCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)COP(=O)(O)OCCN","1"
"PE(20:4(8Z,11Z,14Z,17Z)/16:0)","PE(20:4(8Z,11Z,14Z,17Z)/16:0)","HMDB0009418","53479802","C00350","CCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)(O)OCCN","1"
"PE(22:4(7Z,10Z,13Z,16Z)/14:0)","PE(22:4(7Z,10Z,13Z,16Z)/14:0)","HMDB0009580","52924805","C00350","CCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)COP(=O)(O)OCCN","1"
"PC(15:0/18:2(9Z,12Z))","PC(15:0/18:2(9Z,12Z))","HMDB0007940","24778664","C00157","CCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC","1"
"PC(18:2(9Z,12Z)/15:0)","PC(18:2(9Z,12Z)/15:0)","HMDB0008132","52922715","C00157","CCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\C/C=C\CCCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PE(14:0/22:2(13Z,16Z))","PE(14:0/22:2(13Z,16Z))","HMDB0008843","52924125","C00350","CCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCCCCCC/C=C\C/C=C\CCCCC","1"
"PE(14:1(9Z)/22:1(13Z))","PE(14:1(9Z)/22:1(13Z))","HMDB0008875","53479566","C00350","CCCCCCCC/C=C\CCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\CCCC)COP(=O)(O)OCCN","1"
"PE(16:0/20:2(11Z,14Z))","PE(16:0/20:2(11Z,14Z))","HMDB0008934","52924213","C00350","CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCCCC/C=C\C/C=C\CCCCC","1"
"PE(16:1(9Z)/20:1(11Z))","PE(16:1(9Z)/20:1(11Z))","HMDB0008966","52924233","C00350","CCCCCCCC/C=C\CCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\CCCCCC)COP(=O)(O)OCCN","1"
"PE(18:0/18:2(9Z,12Z))","PE(18:0/18:2(9Z,12Z))","HMDB0008994","9546749","C00350","CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC","1"
"PE(18:1(11Z)/18:1(11Z))","PE(18:1(11Z)/18:1(11Z))","HMDB0009025","53479624","C00350","CCCCCC/C=C\CCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCCCC/C=C\CCCCCC","1"
"PE(18:1(11Z)/18:1(9Z))","PE(18:1(11Z)/18:1(9Z))","HMDB0009026","53479625","C00350","CCCCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCC/C=C\CCCCCC)COP(=O)(O)OCCN","1"
"PE(18:1(9Z)/18:1(11Z))","PE(18:1(9Z)/18:1(11Z))","HMDB0009058","53479650","C00350","CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCCCC/C=C\CCCCCC","1"
"PE(18:1(9Z)/18:1(9Z))","PE(18:1(9Z)/18:1(9Z))","HMDB0009059","9546757","C00350","CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCC/C=C\CCCCCCCC","1"
"PE(18:2(9Z,12Z)/18:0)","PE(18:2(9Z,12Z)/18:0)","HMDB0009090","52924894","C00350","CCCCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\C/C=C\CCCCC)COP(=O)(O)OCCN","1"
